LinkIndec,Region Macro,Region Micro,Provincia,Partido,Localidad,Conectividad,Accesos (Conec),Latitud,Longitud
6260010,PBA,GBA SUR,BUENOS AIRES,Esteban Echeverría,Zona Aeropuerto Internacional Ezeiza,WIRELESS,341,-34.8171591,-58.5340309
6266010,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Arroyo de la Cruz,SATELITAL,68,-34.3333188,-59.1148887
6266010,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Arroyo de la Cruz,WIRELESS,164,-34.3333188,-59.1148887
6266020,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Capilla del Senor  (Est. Capilla),ADSL,203,-34.29207,-59.10179
6266020,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Capilla del Senor  (Est. Capilla),DIAL UP,5,-34.29207,-59.10179
6266020,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Capilla del Senor  (Est. Capilla),FIBRA OPTICA,115,-34.29207,-59.10179
6266020,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Capilla del Senor  (Est. Capilla),SATELITAL,125,-34.29207,-59.10179
6266030,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Diego Gaynor,SATELITAL,26,-34.2876985,-59.2229175
6266030,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,El Remanso,ADSL,397,-34.3915807,-59.0811437
6266030,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,El Remanso,FIBRA OPTICA,335,-34.3915807,-59.0811437
6266030,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,El Remanso,SATELITAL,84,-34.3915807,-59.0811437
6266030,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,El Remanso,WIRELESS,43,-34.3915807,-59.0811437
6266040,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Los Cardales,CABLEMODEM,7649,-34.3308878,-58.9874495
6266040,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Los Cardales,DIAL UP,2,-34.3308878,-58.9874495
6266040,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Los Cardales,FIBRA OPTICA,148,-34.3308878,-58.9874495
6266040,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Los Cardales,SATELITAL,99,-34.3308878,-58.9874495
6266040,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Los Cardales,WIRELESS,31,-34.3308878,-58.9874495
6266050,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Parada Orlando,SATELITAL,21,-34.3265142,-59.077576
6266050,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Parada Orlando,WIRELESS,5,-34.3265142,-59.077576
6266060,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavon,ADSL,1140,-34.3932899,-59.0593293
6266060,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavon,FIBRA OPTICA,1917,-34.3932899,-59.0593293
6266060,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavon,SATELITAL,80,-34.3932899,-59.0593293
6266060,PBA,INTERIOR PBA,BUENOS AIRES,Exaltación de la Cruz,Parada Robles - Pavon,WIRELESS,164,-34.3932899,-59.0593293
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,ADSL,233,-34.7934512,-58.527851
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,DIAL UP,2,-34.7934512,-58.527851
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,FIBRA OPTICA,143,-34.7934512,-58.527851
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Aeropuerto Internacional Ezeiza,SATELITAL,42,-34.7934512,-58.527851
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Canning,ADSL,1,-34.5990344,-58.4396927
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Canning,CABLEMODEM,1952,-34.5990344,-58.4396927
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Canning,DIAL UP,1,-34.5990344,-58.4396927
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Canning,FIBRA OPTICA,1619,-34.5990344,-58.4396927
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Canning,Otros,1,-34.5990344,-58.4396927
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Canning,SATELITAL,112,-34.5990344,-58.4396927
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Canning,WIRELESS,69,-34.5990344,-58.4396927
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Carlos Spegazzini,ADSL,1,-34.9104245,-58.5931172
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Carlos Spegazzini,CABLEMODEM,4022,-34.9104245,-58.5931172
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Carlos Spegazzini,DIAL UP,2,-34.9104245,-58.5931172
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Carlos Spegazzini,FIBRA OPTICA,4074,-34.9104245,-58.5931172
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Carlos Spegazzini,SATELITAL,68,-34.9104245,-58.5931172
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Carlos Spegazzini,WIRELESS,2,-34.9104245,-58.5931172
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Jose Maria Ezeiza,ADSL,18,-34.8640786,-58.5166478
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Jose Maria Ezeiza,CABLEMODEM,12066,-34.8640786,-58.5166478
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Jose Maria Ezeiza,DIAL UP,13,-34.8640786,-58.5166478
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Jose Maria Ezeiza,FIBRA OPTICA,17458,-34.8640786,-58.5166478
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Jose Maria Ezeiza,SATELITAL,113,-34.8640786,-58.5166478
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Jose Maria Ezeiza,WIRELESS,15,-34.8640786,-58.5166478
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,La Union,CABLEMODEM,7978,-34.5654921,-58.7971929
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,La Union,DIAL UP,1,-34.5654921,-58.7971929
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,La Union,FIBRA OPTICA,1210,-34.5654921,-58.7971929
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,La Union,SATELITAL,22,-34.5654921,-58.7971929
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Tristan Suarez,CABLEMODEM,9163,-34.8894215,-58.5678483
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Tristan Suarez,DIAL UP,5,-34.8894215,-58.5678483
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Tristan Suarez,FIBRA OPTICA,8634,-34.8894215,-58.5678483
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Tristan Suarez,SATELITAL,51,-34.8894215,-58.5678483
6270010,PBA,GBA SUR,BUENOS AIRES,Ezeiza,Tristan Suarez,WIRELESS,3,-34.8894215,-58.5678483
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Bosques,CABLEMODEM,5837,-34.819518,-58.2301025
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Bosques,DIAL UP,3,-34.819518,-58.2301025
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Bosques,FIBRA OPTICA,8426,-34.819518,-58.2301025
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Bosques,SATELITAL,16,-34.819518,-58.2301025
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Bosques,WIRELESS,266,-34.819518,-58.2301025
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,El Tropezon,SATELITAL,6,-37.2958525,-59.1710563
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,ADSL,2,-34.8106234,-58.2571554
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,CABLEMODEM,1969,-34.8106234,-58.2571554
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,DIAL UP,4,-34.8106234,-58.2571554
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,FIBRA OPTICA,5251,-34.8106234,-58.2571554
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Estanislao Severo Zeballos,SATELITAL,2,-34.8106234,-58.2571554
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Florencio Varela,ADSL,201,-34.8044384,-58.2783224
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Florencio Varela,CABLEMODEM,13593,-34.8044384,-58.2783224
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Florencio Varela,DIAL UP,27,-34.8044384,-58.2783224
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Florencio Varela,FIBRA OPTICA,37530,-34.8044384,-58.2783224
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Florencio Varela,SATELITAL,14,-34.8044384,-58.2783224
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Florencio Varela,WIRELESS,810,-34.8044384,-58.2783224
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,CABLEMODEM,5898,-34.8139629,-58.3088381
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,DIAL UP,4,-34.8139629,-58.3088381
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,FIBRA OPTICA,4135,-34.8139629,-58.3088381
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Gobernador Julio A. Costa,SATELITAL,5,-34.8139629,-58.3088381
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,ADSL,424,-34.863353,-58.2031243
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,CABLEMODEM,5012,-34.863353,-58.2031243
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,FIBRA OPTICA,5559,-34.863353,-58.2031243
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,Otros,3,-34.863353,-58.2031243
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Ingeniero Juan Allan,SATELITAL,23,-34.863353,-58.2031243
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,La Capilla,FIBRA OPTICA,4,-34.9399529,-58.2640609
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,La Capilla,SATELITAL,26,-34.9399529,-58.2640609
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,la rotonda,ADSL,30,-34.8398338,-58.2080984
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,la rotonda,FIBRA OPTICA,42,-34.8398338,-58.2080984
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa Brown,CABLEMODEM,415,-34.8716346,-58.2807517
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa Brown,FIBRA OPTICA,369,-34.8716346,-58.2807517
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa Brown,SATELITAL,13,-34.8716346,-58.2807517
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa San Luis,CABLEMODEM,712,-34.8657174,-58.2755376
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa San Luis,FIBRA OPTICA,425,-34.8657174,-58.2755376
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa San Luis,SATELITAL,13,-34.8657174,-58.2755376
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa Santa Rosa,ADSL,1,-34.8372928,-58.2915426
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa Santa Rosa,CABLEMODEM,2702,-34.8372928,-58.2915426
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa Santa Rosa,DIAL UP,1,-34.8372928,-58.2915426
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa Santa Rosa,FIBRA OPTICA,498,-34.8372928,-58.2915426
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa Santa Rosa,SATELITAL,6,-34.8372928,-58.2915426
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa Vatteone,ADSL,2,-34.8302192,-58.2638462
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa Vatteone,CABLEMODEM,3186,-34.8302192,-58.2638462
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa Vatteone,FIBRA OPTICA,4757,-34.8302192,-58.2638462
6274010,PBA,GBA SUR,BUENOS AIRES,Florencio Varela,Villa Vatteone,SATELITAL,5,-34.8302192,-58.2638462
6277010,PBA,INTERIOR PBA,BUENOS AIRES,Florentino Ameghino,Blaquier,FIBRA OPTICA,1,-34.6361917,-62.4778497
6277010,PBA,INTERIOR PBA,BUENOS AIRES,Florentino Ameghino,Blaquier,SATELITAL,3,-34.6361917,-62.4778497
6277010,PBA,INTERIOR PBA,BUENOS AIRES,Florentino Ameghino,Blaquier,WIRELESS,5,-34.6361917,-62.4778497
6277020,PBA,INTERIOR PBA,BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,ADSL,30,-34.8452487,-62.4668089
6277020,PBA,INTERIOR PBA,BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,FIBRA OPTICA,330,-34.8452487,-62.4668089
6277020,PBA,INTERIOR PBA,BUENOS AIRES,Florentino Ameghino,Florentino Ameghino,SATELITAL,21,-34.8452487,-62.4668089
6277030,PBA,INTERIOR PBA,BUENOS AIRES,Florentino Ameghino,Porvenir,SATELITAL,5,-34.9501836,-62.223094
6277030,PBA,INTERIOR PBA,BUENOS AIRES,Florentino Ameghino,Porvenir,WIRELESS,2,-34.9501836,-62.223094
6280005,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Centinela del Mar,SATELITAL,11,-38.4351022,-58.2217455
6280005,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Centinela Del Mar,WIRELESS,1,-38.4351022,-58.2217455
6280010,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,DIAL UP,3,-38.110554,-57.8412084
6280010,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,FIBRA OPTICA,930,-38.110554,-57.8412084
6280010,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,SATELITAL,3,-38.110554,-57.8412084
6280010,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Comandante Nicanor Otamendi,WIRELESS,32,-38.110554,-57.8412084
6280020,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Mar del Sur,DIAL UP,1,-38.3416804,-57.9957962
6280020,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Mar del Sur,SATELITAL,47,-38.3416804,-57.9957962
6280020,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Mar del Sur,WIRELESS,142,-38.3416804,-57.9957962
6280030,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Mechongue,ADSL,256,-38.1462247,-58.229206
6280030,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Mechongue,SATELITAL,14,-38.1462247,-58.229206
6280030,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Mechongue,WIRELESS,3,-38.1462247,-58.229206
6280040,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Miramar,ADSL,616,-38.2704349,-57.8387997
6280040,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Miramar,CABLEMODEM,1867,-38.2704349,-57.8387997
6280040,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Miramar,DIAL UP,55,-38.2704349,-57.8387997
6280040,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Miramar,FIBRA OPTICA,5994,-38.2704349,-57.8387997
6280040,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Miramar,SATELITAL,67,-38.2704349,-57.8387997
6280040,PBA,INTERIOR PBA,BUENOS AIRES,General Alvarado,Miramar,WIRELESS,960,-38.2704349,-57.8387997
6287010,PBA,INTERIOR PBA,BUENOS AIRES,General Alvear,General Alvear,SATELITAL,24,-36.0218215,-60.0144513
6294010,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Arribenos,ADSL,179,-34.2106259,-61.3571619
6294010,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Arribenos,CABLEMODEM,401,-34.2106259,-61.3571619
6294010,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Arribenos,DIAL UP,1,-34.2106259,-61.3571619
6294010,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Arribenos,FIBRA OPTICA,346,-34.2106259,-61.3571619
6294010,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Arribenos,Otros,1,-34.2106259,-61.3571619
6294010,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Arribenos,SATELITAL,6,-34.2106259,-61.3571619
6294010,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Arribenos,WIRELESS,270,-34.2106259,-61.3571619
6294020,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Ascension,ADSL,1200,-34.2308105,-61.1032598
6294020,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Ascension,CABLEMODEM,395,-34.2308105,-61.1032598
6294020,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Ascension,FIBRA OPTICA,1,-34.2308105,-61.1032598
6294020,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Ascension,Otros,250,-34.2308105,-61.1032598
6294020,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Ascension,SATELITAL,9,-34.2308105,-61.1032598
6294020,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Ascension,WIRELESS,140,-34.2308105,-61.1032598
6294040,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Ferre,CABLEMODEM,152,-34.6566007,-58.7162921
6294040,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Ferre,FIBRA OPTICA,392,-34.6566007,-58.7162921
6294040,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Ferre,SATELITAL,4,-34.6566007,-58.7162921
6294040,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,Ferre,WIRELESS,383,-34.6566007,-58.7162921
6294050,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,General Arenales,CABLEMODEM,863,-34.3037291,-61.3062916
6294050,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,General Arenales,DIAL UP,1,-34.3037291,-61.3062916
6294050,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,General Arenales,FIBRA OPTICA,439,-34.3037291,-61.3062916
6294050,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,General Arenales,SATELITAL,14,-34.3037291,-61.3062916
6294050,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,General Arenales,WIRELESS,367,-34.3037291,-61.3062916
6294060,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,La Angelita,ADSL,26,-34.2619992,-60.9697967
6294060,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,La Angelita,Otros,2,-34.2619992,-60.9697967
6294060,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,La Angelita,WIRELESS,73,-34.2619992,-60.9697967
6294070,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,La Trinidad,CABLEMODEM,15,-34.1069866,-61.1328234
6294070,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,La Trinidad,FIBRA OPTICA,2,-34.1069866,-61.1328234
6294070,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,La Trinidad,SATELITAL,1,-34.1069866,-61.1328234
6294070,PBA,INTERIOR PBA,BUENOS AIRES,General Arenales,La Trinidad,WIRELESS,114,-34.1069866,-61.1328234
6301010,PBA,INTERIOR PBA,BUENOS AIRES,General Belgrano,General Belgrano,ADSL,258,-35.7656619,-58.4971944
6301010,PBA,INTERIOR PBA,BUENOS AIRES,General Belgrano,General Belgrano,DIAL UP,5,-35.7656619,-58.4971944
6301010,PBA,INTERIOR PBA,BUENOS AIRES,General Belgrano,General Belgrano,FIBRA OPTICA,2290,-35.7656619,-58.4971944
6301010,PBA,INTERIOR PBA,BUENOS AIRES,General Belgrano,General Belgrano,SATELITAL,28,-35.7656619,-58.4971944
6301010,PBA,INTERIOR PBA,BUENOS AIRES,General Belgrano,General Belgrano,WIRELESS,784,-35.7656619,-58.4971944
6301020,PBA,INTERIOR PBA,BUENOS AIRES,General Belgrano,Gorchs,SATELITAL,9,-35.671432,-58.9564117
6301020,PBA,INTERIOR PBA,BUENOS AIRES,General Belgrano,Gorchs,WIRELESS,44,-35.671432,-58.9564117
6308010,PBA,INTERIOR PBA,BUENOS AIRES,General Guido,General Guido,DIAL UP,1,-36.6416863,-57.7921132
6308010,PBA,INTERIOR PBA,BUENOS AIRES,General Guido,General Guido,FIBRA OPTICA,303,-36.6416863,-57.7921132
6308010,PBA,INTERIOR PBA,BUENOS AIRES,General Guido,General Guido,SATELITAL,7,-36.6416863,-57.7921132
6308010,PBA,INTERIOR PBA,BUENOS AIRES,General Guido,General Guido,WIRELESS,228,-36.6416863,-57.7921132
6308020,PBA,INTERIOR PBA,BUENOS AIRES,General Guido,Labarden,SATELITAL,9,-36.9474963,-58.1035834
6308020,PBA,INTERIOR PBA,BUENOS AIRES,General Guido,Labarden,WIRELESS,72,-36.9474963,-58.1035834
6315010,PBA,INTERIOR PBA,BUENOS AIRES,General Juan Madariaga,Barrio Kennedy,SATELITAL,12,-34.6347217,-58.5176585
6315010,PBA,INTERIOR PBA,BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,ADSL,225,-36.9952343,-57.1369265
6315010,PBA,INTERIOR PBA,BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,CABLEMODEM,486,-36.9952343,-57.1369265
6315010,PBA,INTERIOR PBA,BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,DIAL UP,7,-36.9952343,-57.1369265
6315010,PBA,INTERIOR PBA,BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,FIBRA OPTICA,6531,-36.9952343,-57.1369265
6315010,PBA,INTERIOR PBA,BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,SATELITAL,19,-36.9952343,-57.1369265
6322010,PBA,INTERIOR PBA,BUENOS AIRES,General La Madrid,General La Madrid,ADSL,1050,-37.250566,-61.2583194
6322010,PBA,INTERIOR PBA,BUENOS AIRES,General La Madrid,General La Madrid,DIAL UP,63,-37.250566,-61.2583194
6322010,PBA,INTERIOR PBA,BUENOS AIRES,General La Madrid,General La Madrid,FIBRA OPTICA,1155,-37.250566,-61.2583194
6322010,PBA,INTERIOR PBA,BUENOS AIRES,General La Madrid,General La Madrid,SATELITAL,11,-37.250566,-61.2583194
6322010,PBA,INTERIOR PBA,BUENOS AIRES,General La Madrid,General La Madrid,WIRELESS,265,-37.250566,-61.2583194
6322020,PBA,INTERIOR PBA,BUENOS AIRES,General La Madrid,La Colina,SATELITAL,8,-34.6623482,-59.4500962
6322030,PBA,INTERIOR PBA,BUENOS AIRES,General La Madrid,Las Martinetas,WIRELESS,16,-37.1985987,-61.122201
6322040,PBA,INTERIOR PBA,BUENOS AIRES,General La Madrid,Libano,SATELITAL,6,-34.5459232,-58.5024241
6322050,PBA,INTERIOR PBA,BUENOS AIRES,General La Madrid,Pontaut,SATELITAL,4,-37.7317458,-61.3238735
6329010,PBA,INTERIOR PBA,BUENOS AIRES,General Las Heras,General Hornos,SATELITAL,11,-34.8922443,-58.9183413
6329020,PBA,INTERIOR PBA,BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),ADSL,30,-34.7441,-58.4302
6329020,PBA,INTERIOR PBA,BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),CABLEMODEM,2222,-34.7441,-58.4302
6329020,PBA,INTERIOR PBA,BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),DIAL UP,3,-34.7441,-58.4302
6329020,PBA,INTERIOR PBA,BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),FIBRA OPTICA,2,-34.7441,-58.4302
6329020,PBA,INTERIOR PBA,BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),SATELITAL,44,-34.7441,-58.4302
6329020,PBA,INTERIOR PBA,BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),WIRELESS,1,-34.7441,-58.4302
6329030,PBA,INTERIOR PBA,BUENOS AIRES,General Las Heras,La Choza,SATELITAL,9,-34.7819918,-59.1113285
6329020,PBA,INTERIOR PBA,BUENOS AIRES,General Las Heras,Lozano,SATELITAL,10,-34.8511133,-59.0538253
6329050,PBA,INTERIOR PBA,BUENOS AIRES,General Las Heras,Plomer,SATELITAL,4,-34.7928838,-59.0312229
6329060,PBA,INTERIOR PBA,BUENOS AIRES,General Las Heras,Villars,CABLEMODEM,270,-34.8289569,-58.9384773
6329060,PBA,INTERIOR PBA,BUENOS AIRES,General Las Heras,Villars,FIBRA OPTICA,1,-34.8289569,-58.9384773
6329060,PBA,INTERIOR PBA,BUENOS AIRES,General Las Heras,Villars,SATELITAL,26,-34.8289569,-58.9384773
6336020,PBA,INTERIOR PBA,BUENOS AIRES,General Lavalle,Chacras de San Clemente,WIRELESS,1,-36.3890397,-56.747596
6336020,PBA,INTERIOR PBA,BUENOS AIRES,General Lavalle,General Lavalle,CABLEMODEM,358,-36.4063403,-56.943226
6336020,PBA,INTERIOR PBA,BUENOS AIRES,General Lavalle,General Lavalle,FIBRA OPTICA,5,-36.4063403,-56.943226
6336020,PBA,INTERIOR PBA,BUENOS AIRES,General Lavalle,General Lavalle,SATELITAL,6,-36.4063403,-56.943226
6336020,PBA,INTERIOR PBA,BUENOS AIRES,General Lavalle,General Lavalle,WIRELESS,69,-36.4063403,-56.943226
6336030,PBA,INTERIOR PBA,BUENOS AIRES,General Lavalle,Pavon,FIBRA OPTICA,201,-34.096219,-59.0591765
6336030,PBA,INTERIOR PBA,BUENOS AIRES,General Lavalle,Pavon,Otros,22,-34.096219,-59.0591765
6336030,PBA,INTERIOR PBA,BUENOS AIRES,General Lavalle,Pavon,SATELITAL,2,-34.096219,-59.0591765
6336030,PBA,INTERIOR PBA,BUENOS AIRES,General Lavalle,Pavon,WIRELESS,3,-34.096219,-59.0591765
6343010,PBA,INTERIOR PBA,BUENOS AIRES,General Paz,Barrio Rio Salado,SATELITAL,1,-35.6930394,-58.4481672
6343020,PBA,INTERIOR PBA,BUENOS AIRES,General Paz,Loma Verde,SATELITAL,13,-34.3305806,-58.8445392
6343020,PBA,INTERIOR PBA,BUENOS AIRES,General Paz,Loma Verde,WIRELESS,205,-34.3305806,-58.8445392
